split,channel,uav_id,flight_cycle,RUL,value,previous_value,next_value,direction,lower_bound,upper_bound,distance_beyond_bound_iqr,extreme_run_length,isolated_spike,cooccurring_channel_count,cooccurring_channels,change_from_previous,change_to_next
test,telemetry_04,UAV_0101,98,,-125.55620624564462,-125.87101026067972,-125.87243259961178,high,-126.04453561039314,-125.74584443465695,4.444280350145725,1,True,2,telemetry_04;telemetry_24,0.3148040150351079,-0.31622635396716703
test,telemetry_04,UAV_0143,133,,-126.31045135203117,-125.87527727747594,,low,-126.04453561039314,-125.74584443465695,6.231888795771388,1,True,2,telemetry_04;telemetry_24,-0.4351740745552206,
test,telemetry_04,UAV_0144,41,,-125.58553663246472,-125.88238897213634,-125.85394219349476,high,-126.04453561039314,-125.74584443465695,3.756905816115038,1,True,2,telemetry_04;telemetry_24,0.2968523396716165,-0.2684055610300362
test,telemetry_04,UAV_0144,91,,-126.29940339351614,-125.84967517669854,-125.86674324388348,low,-126.04453561039314,-125.74584443465695,5.972973515082097,1,True,2,telemetry_04;telemetry_24,-0.4497282168176042,0.4326601496326674
test,telemetry_04,UAV_0144,118,,-126.36675013295424,-125.86674324388348,-125.88807832786463,low,-126.04453561039314,-125.74584443465695,7.551283202017812,1,True,2,telemetry_04;telemetry_24,-0.500006889070761,0.47867180508960416
test,telemetry_04,UAV_0144,133,,-126.234602262803,-125.86816558281556,-125.90656873398169,low,-126.04453561039314,-125.74584443465695,4.454321637021006,1,True,2,telemetry_04;telemetry_24,-0.3664366799874301,0.3280335288213081
test,telemetry_04,UAV_0144,135,,-126.28679848127388,-125.90656873398169,-125.87243259961178,low,-126.04453561039314,-125.74584443465695,5.6775701256836815,1,True,2,telemetry_04;telemetry_24,-0.3802297472921907,0.41436588166209276
test,telemetry_04,UAV_0145,33,,-126.24877406172637,-125.91510276757414,-125.89945703932128,low,-126.04453561039314,-125.74584443465695,4.786445919631933,1,True,2,telemetry_04;telemetry_24,-0.3336712941522251,0.34931702240508855
test,telemetry_04,UAV_0145,73,,-126.19849076414484,-125.86816558281556,-125.88238897213634,low,-126.04453561039314,-125.74584443465695,3.608027835458001,1,True,2,telemetry_04;telemetry_24,-0.3303251813292718,0.31610179200849586
test,telemetry_04,UAV_0146,3,,-126.34511501605331,-125.93217083475908,-125.86105388815515,low,-126.04453561039314,-125.74584443465695,7.044251757472467,1,True,2,telemetry_04;telemetry_24,-0.41294418129423605,0.48406112789815836
test,telemetry_04,UAV_0147,11,,-125.3894126407812,-125.92932615689492,-125.9378601904874,high,-126.04453561039314,-125.74584443465695,8.353184693121998,1,True,2,telemetry_04;telemetry_24,0.5399135161137139,-0.5484475497061965
test,telemetry_04,UAV_0148,31,,-125.41306646153284,-125.90799107291376,-125.88665598893256,high,-126.04453561039314,-125.74584443465695,7.798843759368834,1,True,2,telemetry_04;telemetry_24,0.4949246113809238,-0.4735895273997244
test,telemetry_04,UAV_0148,85,,-125.49658149919684,-125.88665598893256,-125.89234534466088,high,-126.04453561039314,-125.74584443465695,5.841620677009261,1,True,2,telemetry_04;telemetry_24,0.39007448973572423,-0.39576384546404597
test,telemetry_04,UAV_0148,130,,-126.35118709924528,-125.9165251065062,-125.89519002252504,low,-126.04453561039314,-125.74584443465695,7.186554529688635,1,True,2,telemetry_04;telemetry_24,-0.43466199273908046,0.45599707672023726
test,telemetry_04,UAV_0149,101,,-125.50635428330808,-125.88807832786463,-125.949238901944,high,-126.04453561039314,-125.74584443465695,5.6125898440423025,1,True,2,telemetry_04;telemetry_24,0.38172404455654885,-0.4428846186359152
test,telemetry_04,UAV_0149,154,,-126.19957687382296,-125.8653209049514,-125.90087937825336,low,-126.04453561039314,-125.74584443465695,3.633481442274974,1,True,2,telemetry_04;telemetry_24,-0.3342559688715596,0.29869749556959846
test,telemetry_04,UAV_0149,211,,-126.33909099080256,-125.84256348203814,,low,-126.04453561039314,-125.74584443465695,6.903075250830331,1,True,2,telemetry_04;telemetry_24,-0.49652750876441587,
test,telemetry_04,UAV_0150,4,,-125.50477208611994,-125.93643785155533,-125.8838113110684,high,-126.04453561039314,-125.74584443465695,5.649669547818947,1,True,2,telemetry_04;telemetry_24,0.43166576543538326,-0.3790392249484569
test,telemetry_04,UAV_0151,35,,-126.2815808858372,-125.930748495827,-125.92648147903076,low,-126.04453561039314,-125.74584443465695,5.555292766914337,1,True,2,telemetry_04;telemetry_24,-0.35083239001019706,0.3550994068064455
test,telemetry_04,UAV_0151,103,,-126.38015753238231,-125.89376768359296,-125.84683049883438,low,-126.04453561039314,-125.74584443465695,7.865493341521291,1,True,2,telemetry_04;telemetry_24,-0.48638984878935787,0.5333270335479341
test,telemetry_04,UAV_0152,2,,-126.31063563149878,-125.92221446223454,-125.93217083475908,low,-126.04453561039314,-125.74584443465695,6.236207491394537,1,True,2,telemetry_04;telemetry_24,-0.3884211692642481,0.37846479673970634
test,telemetry_04,UAV_0152,35,,-125.50750941299268,-125.89376768359296,-125.858209210291,high,-126.04453561039314,-125.74584443465695,5.585518713560438,1,True,2,telemetry_04;telemetry_24,0.38625827060027973,-0.35069979729831857
test,telemetry_04,UAV_0153,29,,-125.47378152550728,-125.86816558281556,-125.9435495462157,high,-126.04453561039314,-125.74584443465695,6.3759512123306905,1,True,2,telemetry_04;telemetry_24,0.39438405730828663,-0.46976802070842893
test,telemetry_04,UAV_0153,55,,-125.487907198658,-125.91368042864208,-125.89661236145712,high,-126.04453561039314,-125.74584443465695,6.0449079138090775,1,True,2,telemetry_04;telemetry_24,0.4257732299840882,-0.40870516279912295
test,telemetry_04,UAV_0153,69,,-125.51377116114652,-125.93359317369116,-125.9179474454383,high,-126.04453561039314,-125.74584443465695,5.438771033556527,1,True,2,telemetry_04;telemetry_24,0.4198220125446426,-0.4041762842917791
test,telemetry_04,UAV_0154,19,,-126.33055743682375,-125.88950066679674,-125.93217083475908,low,-126.04453561039314,-125.74584443465695,6.703086490852998,1,True,2,telemetry_04;telemetry_24,-0.4410567700270178,0.3983866020646758
test,telemetry_04,UAV_0154,48,,-126.3222354759533,-125.8909230057288,-125.86816558281556,low,-126.04453561039314,-125.74584443465695,6.5080565374251895,1,True,2,telemetry_04;telemetry_24,-0.4313124702245119,0.45406989313774204
test,telemetry_04,UAV_0155,28,,-125.4744345099544,-125.85536453242683,-125.89945703932128,high,-126.04453561039314,-125.74584443465695,6.360648145145543,1,True,2,telemetry_04;telemetry_24,0.3809300224724268,-0.42502252936687057
test,telemetry_04,UAV_0155,89,,-126.22455886849843,-125.87669961640802,-125.92505914009868,low,-126.04453561039314,-125.74584443465695,4.218948898075369,1,True,2,telemetry_04;telemetry_24,-0.3478592520904158,0.29949972839975203
test,telemetry_04,UAV_0155,129,,-125.41914135327684,-125.91936978437036,-125.92221446223454,high,-126.04453561039314,-125.74584443465695,7.656475167115532,1,True,2,telemetry_04;telemetry_24,0.5002284310935181,-0.5030731089576932
test,telemetry_04,UAV_0155,132,,-126.22456151878856,-125.8653209049514,-125.89376768359296,low,-126.04453561039314,-125.74584443465695,4.219011009153303,1,True,2,telemetry_04;telemetry_24,-0.35924061383715866,0.3307938351956068
test,telemetry_04,UAV_0155,135,,-125.44979575847924,-125.91936978437036,-125.84683049883438,high,-126.04453561039314,-125.74584443465695,6.938071498550832,1,True,2,telemetry_04;telemetry_24,0.4695740258911201,-0.39703474035513864
test,telemetry_04,UAV_0155,196,,-126.42218155051935,-125.85963154922308,-125.88807832786463,low,-126.04453561039314,-125.74584443465695,8.850350447641835,1,True,2,telemetry_04;telemetry_24,-0.5625500012962732,0.5341032226547213
test,telemetry_04,UAV_0156,16,,-126.26919067049602,-125.9179474454383,-125.91225808970998,low,-126.04453561039314,-125.74584443465695,5.264920923238263,1,True,2,telemetry_04;telemetry_24,-0.3512432250577149,0.3569325807860366
test,telemetry_04,UAV_0156,106,,-126.30831310023252,-125.87954429427218,-125.89519002252504,low,-126.04453561039314,-125.74584443465695,6.181777631443899,1,True,2,telemetry_04;telemetry_24,-0.4287688059603454,0.4131230777074819
test,telemetry_04,UAV_0156,145,,-126.24305291552965,-125.86247622708724,-125.90656873398169,low,-126.04453561039314,-125.74584443465695,4.652367558333406,1,True,2,telemetry_04;telemetry_24,-0.3805766884424031,0.33648418154795934
test,telemetry_04,UAV_0157,23,,-125.52561279694704,-125.90514639504958,-125.8454081599023,high,-126.04453561039314,-125.74584443465695,5.161255467857781,1,True,2,telemetry_04;telemetry_24,0.3795335981025403,-0.31979536295526145
test,telemetry_04,UAV_0157,56,,-126.29261232953677,-125.93501551262324,-125.9563505966044,low,-126.04453561039314,-125.74584443465695,5.81382101337702,1,True,2,telemetry_04;telemetry_24,-0.35759681691352796,0.33626173293237116
test,telemetry_04,UAV_0157,58,,-126.39618215684966,-125.9563505966044,-125.858209210291,low,-126.04453561039314,-125.74584443465695,8.241039659536765,1,True,2,telemetry_04;telemetry_24,-0.43983156024526693,0.5379729465586678
test,telemetry_04,UAV_0157,68,,-126.28377737080922,-125.92505914009868,-125.87101026067972,low,-126.04453561039314,-125.74584443465695,5.606768659251055,1,True,2,telemetry_04;telemetry_24,-0.35871823071053655,0.41276711012949363
test,telemetry_04,UAV_0157,148,,-125.40675197337882,-125.88950066679674,-125.86816558281556,high,-126.04453561039314,-125.74584443465695,7.946827431699237,1,True,2,telemetry_04;telemetry_24,0.4827486934179177,-0.4614136094367467
test,telemetry_04,UAV_0158,50,,-125.44098664522588,-125.88096663320424,-125.87385493854389,high,-126.04453561039314,-125.74584443465695,7.1445181490806275,1,True,2,telemetry_04;telemetry_24,0.43997998797836146,-0.432868293318009
test,telemetry_04,UAV_0158,86,,-125.59826035789315,-125.88096663320424,-125.8852336500005,high,-126.04453561039314,-125.74584443465695,3.458717971162864,1,True,2,telemetry_04;telemetry_24,0.28270627531108516,-0.2869732921073478
test,telemetry_04,UAV_0159,39,,-125.48960788250751,-125.89234534466088,-125.80842734766829,high,-126.04453561039314,-125.74584443465695,6.005051406775342,1,True,2,telemetry_04;telemetry_24,0.40273746215336814,-0.31881946516077164
test,telemetry_04,UAV_0159,52,,-125.59489919447788,-125.87243259961178,-125.94639422407988,high,-126.04453561039314,-125.74584443465695,3.5374887746489505,1,True,2,telemetry_04;telemetry_24,0.2775334051339087,-0.35149502960200607
test,telemetry_04,UAV_0160,2,,-126.26806576076238,-125.82407307592112,-125.88807832786463,low,-126.04453561039314,-125.74584443465695,5.238558014739127,1,True,2,telemetry_04;telemetry_24,-0.44399268484126253,0.3799874328977495
test,telemetry_04,UAV_0160,87,,-126.23550818032686,-125.93928252941949,-125.87101026067972,low,-126.04453561039314,-125.74584443465695,4.475552336761074,1,True,2,telemetry_04;telemetry_24,-0.29622565090737396,0.3644979196471354
test,telemetry_04,UAV_0160,89,,-126.37694062861728,-125.87101026067972,-125.93928252941949,low,-126.04453561039314,-125.74584443465695,7.790103346153159,1,True,2,telemetry_04;telemetry_24,-0.5059303679375518,0.4376580991977903
test,telemetry_04,UAV_0160,99,,-126.25832130300138,-125.84114114310609,-125.8254954148532,low,-126.04453561039314,-125.74584443465695,5.010191026129935,1,True,2,telemetry_04;telemetry_24,-0.41718015989529533,0.43282588814818723
test,telemetry_04,UAV_0161,43,,-126.22428531022511,-125.92505914009868,-125.93643785155533,low,-126.04453561039314,-125.74584443465695,4.212537902141102,1,True,2,telemetry_04;telemetry_24,-0.29922617012643116,0.28784745866978767
test,telemetry_04,UAV_0162,74,,-125.46483247734524,-125.930748495827,-125.8852336500005,high,-126.04453561039314,-125.74584443465695,6.585677318165127,1,True,2,telemetry_04;telemetry_24,0.46591601848176367,-0.4204011726552608
test,telemetry_04,UAV_0163,8,,-125.48604257377396,-125.8909230057288,-125.92648147903076,high,-126.04453561039314,-125.74584443465695,6.088606473554198,1,True,2,telemetry_04;telemetry_24,0.4048804319548367,-0.44043890525679785
test,telemetry_04,UAV_0164,203,,-125.46034720979316,-125.90230171718544,-125.8909230057288,high,-126.04453561039314,-125.74584443465695,6.690792150524018,1,True,2,telemetry_04;telemetry_24,0.4419545073922819,-0.43057579593563844
test,telemetry_04,UAV_0164,215,,-125.50967404711868,-125.92648147903076,-125.9236368011666,high,-126.04453561039314,-125.74584443465695,5.534789264172857,1,True,2,telemetry_04;telemetry_24,0.41680743191207625,-0.4139627540479154
test,telemetry_04,UAV_0164,235,,-125.54703400513718,-125.8781219553401,-125.91225808970998,high,-126.04453561039314,-125.74584443465695,4.659237097340632,1,True,2,telemetry_04;telemetry_24,0.331087950202928,-0.36522408457280164
test,telemetry_04,UAV_0164,256,,-125.53731244026338,-125.85251985456269,-125.84398582097022,high,-126.04453561039314,-125.74584443465695,4.887067577932744,1,True,2,telemetry_04;telemetry_24,0.31520741429930865,-0.30667338070684025
test,telemetry_04,UAV_0166,48,,-126.267647002477,-125.8838113110684,-125.87385493854389,low,-126.04453561039314,-125.74584443465695,5.2287441727653325,1,True,2,telemetry_04;telemetry_24,-0.3838356914086063,0.3937920639331196
test,telemetry_04,UAV_0166,117,,-126.34649166184631,-125.88096663320424,-125.8980347003892,low,-126.04453561039314,-125.74584443465695,7.076514245734001,1,True,2,telemetry_04;telemetry_24,-0.4655250286420767,0.44845696145711145
test,telemetry_04,UAV_0167,36,,-125.4367987330276,-125.8326071095136,-125.8653209049514,high,-126.04453561039314,-125.74584443465695,7.242664287196951,1,True,2,telemetry_04;telemetry_24,0.3958083764860021,-0.4285221719238024
test,telemetry_04,UAV_0167,60,,-125.39245405229433,-125.88665598893256,-125.90230171718544,high,-126.04453561039314,-125.74584443465695,8.281907459908156,1,True,2,telemetry_04;telemetry_24,0.494201936638234,-0.5098476648911117
test,telemetry_04,UAV_0167,68,,-126.3404868726442,-125.91510276757414,-125.9506612408761,low,-126.04453561039314,-125.74584443465695,6.935788546987927,1,True,2,telemetry_04;telemetry_24,-0.42538410507006574,0.3898256317681046
test,telemetry_04,UAV_0167,70,,-126.3252637740326,-125.9506612408761,-125.87385493854389,low,-126.04453561039314,-125.74584443465695,6.579026449753048,1,True,2,telemetry_04;telemetry_24,-0.37460253315650505,0.4514088354887207
test,telemetry_04,UAV_0167,170,,-126.32114190358745,-125.91510276757414,-125.86389856601932,low,-126.04453561039314,-125.74584443465695,6.482428038216414,1,True,2,telemetry_04;telemetry_24,-0.4060391360133053,0.45724333756812996
test,telemetry_04,UAV_0168,141,,-125.50980560164858,-125.8909230057288,-125.91225808970998,high,-126.04453561039314,-125.74584443465695,5.531706207878892,1,True,2,telemetry_04;telemetry_24,0.38111740408021433,-0.40245248806139955
test,telemetry_04,UAV_0169,51,,-126.3315930079936,-125.9236368011666,-125.94781656301194,low,-126.04453561039314,-125.74584443465695,6.7273556985759555,1,True,2,telemetry_04;telemetry_24,-0.4079562068270093,0.3837764449816632
test,telemetry_04,UAV_0169,63,,-126.40806944666754,-125.92932615689492,-125.85678687135892,low,-126.04453561039314,-125.74584443465695,8.519625153467251,1,True,2,telemetry_04;telemetry_24,-0.47874328977262337,0.551282575308619
test,telemetry_04,UAV_0170,62,,-125.4510447887076,-125.87243259961178,-125.86816558281556,high,-126.04453561039314,-125.74584443465695,6.9087997546601505,1,True,2,telemetry_04;telemetry_24,0.42138781090417865,-0.41712079410795866
test,telemetry_04,UAV_0171,7,,-126.4307791091502,-125.87243259961178,-125.89376768359296,low,-126.04453561039314,-125.74584443465695,9.05183919355989,1,True,2,telemetry_04;telemetry_24,-0.5583465095384099,0.5370114255572389
test,telemetry_04,UAV_0171,26,,-125.63863801463808,-125.91225808970998,-125.87385493854389,high,-126.04453561039314,-125.74584443465695,2.5124442939515528,1,True,2,telemetry_04;telemetry_24,0.27362007507190356,-0.23521692390580995
test,telemetry_04,UAV_0171,137,,-126.3540441243257,-125.92505914009868,-125.8781219553401,low,-126.04453561039314,-125.74584443465695,7.25351056049076,1,True,2,telemetry_04;telemetry_24,-0.42898498422701437,0.4759221689855906
test,telemetry_04,UAV_0171,248,,-126.21097537917456,-125.88096663320424,-125.87669961640802,low,-126.04453561039314,-125.74584443465695,3.9006119902882945,1,True,2,telemetry_04;telemetry_24,-0.3300087459703178,0.3342757627665378
test,telemetry_04,UAV_0171,290,,-125.5518040698298,-125.86674324388348,-125.90230171718544,high,-126.04453561039314,-125.74584443465695,4.547447879711243,1,True,2,telemetry_04;telemetry_24,0.3149391740536771,-0.35049764735563826
test,telemetry_04,UAV_0171,328,,-125.54489694550936,-125.86389856601932,-125.8909230057288,high,-126.04453561039314,-125.74584443465695,4.70932032245708,1,True,2,telemetry_04;telemetry_24,0.31900162050995107,-0.3460260602194296
test,telemetry_04,UAV_0171,340,,-126.3835067141181,-125.85394219349476,-125.86958792174764,low,-126.04453561039314,-125.74584443465695,7.943983347436983,1,True,2,telemetry_04;telemetry_24,-0.5295645206233388,0.5139187923704611
test,telemetry_04,UAV_0171,342,,-125.5526278764046,-125.86958792174764,-125.85251985456269,high,-126.04453561039314,-125.74584443465695,4.528141497427304,1,True,2,telemetry_04;telemetry_24,0.3169600453430377,-0.29989197815808666
test,telemetry_04,UAV_0171,353,,-125.4115315147336,-125.87527727747594,-125.86958792174764,high,-126.04453561039314,-125.74584443465695,7.834816123025688,1,True,2,telemetry_04;telemetry_24,0.4637457627423487,-0.45805640701404116
test,telemetry_04,UAV_0171,363,,-126.28158050852085,-125.90656873398169,-125.95208357980816,low,-126.04453561039314,-125.74584443465695,5.555283924287927,1,True,2,telemetry_04;telemetry_24,-0.37501177453916057,0.3294969287126861
test,telemetry_04,UAV_0172,130,,-126.3056767047626,-125.93501551262324,-125.93643785155533,low,-126.04453561039314,-125.74584443465695,6.119992182831437,1,True,2,telemetry_04;telemetry_24,-0.3706611921393659,0.36923885320727834
