split,uav_id,channel,history_length,shift_cycle,pre_shift_median,post_shift_median,candidate_shift_size,candidate_shift_score,persistence_ratio,permanent_shift_flag
train,UAV_0009,telemetry_07,406,246.0,140.5912754437698,140.67722414279535,0.08594869902555047,2.8695647601215146,1.0,False
train,UAV_0009,telemetry_08,406,,,,0.0,0.0,0.0,False
train,UAV_0009,telemetry_09,406,110.0,-163.2020484207366,-148.057057631581,15.1449907891556,1.1560615772114615,0.6244653085370304,False
train,UAV_0009,telemetry_10,406,146.0,-63.276647618186956,-61.83934970401846,1.4372979141684965,0.894636665059309,0.5803183773072934,False
train,UAV_0009,telemetry_11,406,29.0,62.13845260594425,62.2818805318781,0.14342792593384956,0.34423076923074303,0.011173184357614965,False
train,UAV_0009,telemetry_12,406,272.0,640.4574050468009,642.8545668582105,2.39716181140966,0.5806451612903404,1.2499999999999525,False
train,UAV_0009,telemetry_13,406,355.0,7135.268995999247,7141.432992588618,6.163996589370981,0.7868188177668151,0.9083158312036461,False
train,UAV_0009,telemetry_14,406,,,,0.0,0.0,0.0,False
train,UAV_0009,telemetry_15,406,388.0,50253.35983730217,50299.617844609355,46.258007307187654,0.5095108695652446,1.336666666666719,False
train,UAV_0009,telemetry_16,406,386.0,-699.8021254719972,-703.270740244661,-3.468614772663841,0.6666666666666666,1.0,False
train,UAV_0009,telemetry_17,406,,,,0.0,0.0,0.0,False
train,UAV_0009,telemetry_18,406,308.0,-103.24654005169171,-103.2383905253694,0.00814952632231325,0.031018926448105773,0.6407418933262451,False
train,UAV_0009,telemetry_19,406,394.0,33510.07261975823,33511.123272953686,1.050653195452469,0.5605820241797357,1.0475924570041162,False
train,UAV_0009,telemetry_20,406,,,,0.0,0.0,0.0,False
train,UAV_0009,telemetry_21,406,383.0,34966.35396217036,34967.457615369654,1.1036531992940581,0.5357142857144118,1.4000000000013184,False
train,UAV_0009,telemetry_22,406,217.0,22977.263196896878,23073.340271508678,96.07707461179962,0.722146181220888,1.2691432903715087,False
train,UAV_0009,telemetry_23,406,382.0,-17463.23761923387,-17480.01789008853,-16.78027085465874,0.4846687511561165,1.1079063548029224,False
train,UAV_0009,telemetry_24,406,376.0,-3717.421235706847,-3728.679159899012,-11.25792419216532,0.5512968196702335,1.7567133875761467,False
train,UAV_0009,telemetry_25,406,266.0,-171.94173192641523,-172.48863536202134,-0.5469034356061115,0.4390243902438713,1.9166666666667274,False
train,UAV_0009,telemetry_26,406,375.0,-7620.873602455618,-7640.823616157235,-19.950013701616626,0.4212121212121107,1.845323741007182,False
train,UAV_0009,telemetry_27,406,,,,0.0,0.0,0.0,False
train,UAV_0009,telemetry_28,406,285.0,-9752.042809714658,-9802.671258423488,-50.62844870883055,0.5406217364044376,1.5264652777825978,False
train,UAV_0010,telemetry_01,481,254.0,91.88109268502936,76.67364010933599,-15.207452575693367,0.9348988617397296,0.40394088536082223,False
train,UAV_0010,telemetry_02,481,329.0,4.705707814332001,18.445803988898163,13.740096174566162,1.3410561653867958,0.5577732437356023,False
train,UAV_0010,telemetry_03,481,,,,0.0,0.0,0.0,False
train,UAV_0010,telemetry_04,481,225.0,-125.8781219553401,-125.930748495827,-0.052626540486897966,1.2333333333343768,0.3513513513511981,False
train,UAV_0010,telemetry_05,481,360.0,-113.52281282636517,-113.52723144913591,-0.004418622770742786,0.9888831052899473,0.6765966509443783,False
train,UAV_0010,telemetry_06,481,208.0,-137.40803607201613,-138.59154249471197,-1.1835064226958423,0.5050774986638119,0.9195767195767133,False
train,UAV_0010,telemetry_07,481,442.0,140.5912754437698,140.67722414279535,0.08594869902555047,2.8695647601215146,1.0,False
train,UAV_0010,telemetry_08,481,,,,0.0,0.0,0.0,False
train,UAV_0010,telemetry_09,481,101.0,-146.03031810118358,-159.3773778231612,-13.347059721977615,1.0188202243327547,0.5269843699325578,False
train,UAV_0010,telemetry_10,481,410.0,-61.79260671795528,-64.39406524221306,-2.6014585242577795,1.6192608056336828,0.3497119014776514,False
train,UAV_0010,telemetry_11,481,388.0,62.220716667746174,62.03482125536262,-0.18589541238355167,0.44615384615384773,1.961206896551741,False
train,UAV_0010,telemetry_12,481,15.0,638.592945860149,636.2623718768341,-2.3305739833149346,0.5645161290322723,0.4285714285714146,False
train,UAV_0010,telemetry_13,481,255.0,7130.941799819773,7125.116067312771,-5.825732507002613,0.7436402498485586,0.16012265306513387,False
train,UAV_0010,telemetry_14,481,,,,0.0,0.0,0.0,False
train,UAV_0010,telemetry_15,481,453.0,50181.16650723142,50235.28837578083,54.121868549409555,0.5961277173913362,1.4871794871794872,False
train,UAV_0010,telemetry_16,481,463.0,-698.0678180856652,-701.5364328583291,-3.4686147726639547,0.6666666666666885,1.0,False
train,UAV_0010,telemetry_17,481,,,,0.0,0.0,0.0,False
train,UAV_0010,telemetry_18,481,472.0,-102.0279739347989,-101.93756015624632,0.09041377855257338,0.34413513569970605,1.0,False
train,UAV_0010,telemetry_19,481,461.0,33507.10353797119,33508.514374130005,1.4108361588150728,0.752759705217397,1.2378323058590588,False
train,UAV_0010,telemetry_20,481,,,,0.0,0.0,0.0,False
train,UAV_0010,telemetry_21,481,471.0,34964.8824245713,34966.133231530504,1.2508069592076936,0.6071428571467673,1.0588235294086852,False
train,UAV_0010,telemetry_22,481,471.0,23129.864767262094,23256.972041862242,127.10727460014823,0.9553791404325159,1.0452722063037214,False
train,UAV_0010,telemetry_23,481,472.0,-17463.98899788958,-17491.165709934656,-27.176712045074964,0.7849517568281079,1.0,False
train,UAV_0010,telemetry_24,481,467.0,-3693.13699937651,-3708.574745110751,-15.437745734240707,0.7559812964531675,1.0938395957119953,False
train,UAV_0010,telemetry_25,481,203.0,-171.34925320450856,-170.68081567210106,0.6684375324074949,0.5365853658536407,0.2727272727273191,False
train,UAV_0010,telemetry_26,481,463.0,-7567.841012076138,-7594.895527059987,-27.054514983849003,0.5712121212121491,1.2679045092837944,False
train,UAV_0010,telemetry_27,481,,,,0.0,0.0,0.0,False
train,UAV_0010,telemetry_28,481,60.0,-9660.456221758726,-9718.740359709613,-58.28413795088636,0.6223708738353677,0.7903036916669498,False
train,UAV_0011,telemetry_01,197,59.0,80.31165762785392,90.84924888536789,10.537591257513967,0.6478127762091122,0.6270596761943218,False
train,UAV_0011,telemetry_02,197,175.0,16.387043898849942,7.846811342252755,-8.540232556597187,0.8335408557810418,1.039807272024774,False
train,UAV_0011,telemetry_03,197,,,,0.0,0.0,0.0,False
train,UAV_0011,telemetry_04,197,148.0,-125.86460973548536,-125.9108357507779,-0.04622601529254666,1.083333333334277,0.9230769230770414,False
train,UAV_0011,telemetry_05,197,100.0,-113.52849897985647,-113.52415936270376,0.004339617152709252,0.9712017314886668,0.5950156293026684,False
train,UAV_0011,telemetry_06,197,139.0,-138.417460597617,-140.04493847729242,-1.6274778796754106,0.6945483698556936,1.1923816852635323,False
train,UAV_0011,telemetry_07,197,159.0,140.5912754437698,140.67722414279535,0.08594869902555047,2.8695647601215146,1.0,False
train,UAV_0011,telemetry_08,197,,,,0.0,0.0,0.0,False
train,UAV_0011,telemetry_09,197,106.0,-159.30434838856002,-144.53052939820844,14.773818990351572,1.127728944916363,0.4708421790819536,False
train,UAV_0011,telemetry_10,197,162.0,-62.10541808331641,-63.40710190273958,-1.3016838194231752,0.810224560747462,0.42072153386041894,False
train,UAV_0011,telemetry_11,197,187.0,61.87990841170965,61.58503982654953,-0.29486858516011694,0.7076923076923114,1.000905797101431,False
train,UAV_0011,telemetry_12,197,143.0,638.4597702039597,640.6571685310851,2.19739832712537,0.5322580645161086,1.4242424242424305,False
train,UAV_0011,telemetry_13,197,159.0,7131.484713413996,7136.179679231702,4.694965817705452,0.5993006972963921,1.5696226157257676,False
train,UAV_0011,telemetry_14,197,,,,0.0,0.0,0.0,False
train,UAV_0011,telemetry_15,197,188.0,50209.784794418796,50296.040558710934,86.25576429213834,0.9500679347826861,1.0,False
train,UAV_0011,telemetry_16,197,177.0,-697.2006643924992,-699.8021254719972,-2.6014610794979944,0.5000000000000219,1.0,False
train,UAV_0011,telemetry_17,197,,,,0.0,0.0,0.0,False
train,UAV_0011,telemetry_18,197,149.0,-102.98133553202595,-102.89338299351348,0.08795253851246798,0.33476710365026896,0.977181081063319,False
train,UAV_0011,telemetry_19,197,184.0,33507.6700899604,33509.55180389079,1.8817139303937438,1.0039992345647917,1.1024175637784448,False
train,UAV_0011,telemetry_20,197,,,,0.0,0.0,0.0,False
train,UAV_0011,telemetry_21,197,188.0,34964.882424571304,34967.016154089935,2.1337295186312986,1.035714285712646,1.0,False
train,UAV_0011,telemetry_22,197,181.0,23100.364225019654,23196.36845878641,96.00423376675826,0.7215986860114839,1.1585735963581123,False
train,UAV_0011,telemetry_23,197,177.0,-17416.384258389975,-17451.620051893537,-35.23579350356158,1.0177242179988224,1.2942246706196305,False
train,UAV_0011,telemetry_24,197,188.0,-3705.875372384975,-3726.8669876262184,-20.99161524124338,1.0279524470676713,1.0,False
train,UAV_0011,telemetry_25,197,187.0,-172.98996351132698,-174.0533868583389,-1.063423347011934,0.8536585365853459,1.0,False
train,UAV_0011,telemetry_26,197,188.0,-7592.742647883553,-7640.680090878806,-47.93744299525315,1.0121212121212226,1.0,False
train,UAV_0011,telemetry_27,197,,,,0.0,0.0,0.0,False
train,UAV_0011,telemetry_28,197,180.0,-9790.828666783558,-9856.078512958444,-65.24984617488553,0.6967522418484918,1.2019369942984286,False
train,UAV_0012,telemetry_01,170,137.0,79.80266774415594,89.40787982979741,9.605212085641469,0.5904934965891534,0.7079491930461832,False
train,UAV_0012,telemetry_02,170,59.0,22.024621153068036,11.73705459725058,-10.287566555817456,1.004083550888363,1.0739909318521546,False
train,UAV_0012,telemetry_03,170,,,,0.0,0.0,0.0,False
train,UAV_0012,telemetry_04,170,88.0,-125.9271926484968,-125.88167780267028,0.0455148458265171,1.0666666666678213,0.6718749999998244,False
train,UAV_0012,telemetry_05,170,83.0,-113.52863866996907,-113.52322141698076,0.005417252988308974,1.212375492357246,0.5202121119081738,False
train,UAV_0012,telemetry_06,170,157.0,-135.56702608115594,-134.38665062783235,1.1803754533235917,0.5037413148048961,0.8970822281167055,False
train,UAV_0012,telemetry_07,170,11.0,140.5912754437698,140.5912754437698,0.0,0.0,0.0,False
train,UAV_0012,telemetry_08,170,,,,0.0,0.0,0.0,False
train,UAV_0012,telemetry_09,170,128.0,-144.55389763210954,-157.2335701143923,-12.679672482282768,0.9678765984386485,0.7445376922566884,False
train,UAV_0012,telemetry_10,170,145.0,-61.13409812944815,-63.20751542357587,-2.0734172941277222,1.2905850032961663,0.8040152925843933,False
train,UAV_0012,telemetry_11,170,150.0,62.793627098152385,62.99394543046223,0.2003183323098483,0.48076923076920025,1.378666666666726,False
train,UAV_0012,telemetry_12,170,119.0,636.4621353611183,634.2647370339929,-2.19739832712537,0.5322580645161086,1.6060606060606075,False
train,UAV_0012,telemetry_13,170,150.0,7140.83623674109,7145.704067373394,4.867830632303594,0.6213664604881056,0.8644242872562875,False
train,UAV_0012,telemetry_14,170,,,,0.0,0.0,0.0,False
train,UAV_0012,telemetry_15,170,22.0,49983.182235956665,50010.72116964021,27.53893368354329,0.30332880434781556,0.2821948488239488,False
train,UAV_0012,telemetry_16,170,129.0,-698.0678180856652,-699.8021254719972,-1.7343073863320342,0.3333333333333552,1.0,False
train,UAV_0012,telemetry_17,170,,,,0.0,0.0,0.0,False
train,UAV_0012,telemetry_18,170,113.0,-103.32491110229583,-103.3309100474281,-0.00599894513227639,0.022833331713380405,0.305596768782024,False
train,UAV_0012,telemetry_19,170,148.0,33506.094678088855,33506.8391821347,0.7445040458478616,0.3972343936494295,1.2766556095414037,False
train,UAV_0012,telemetry_20,170,,,,0.0,0.0,0.0,False
train,UAV_0012,telemetry_21,170,128.0,34962.01292625313,34962.822271932615,0.8093456794813392,0.39285714285676443,1.5454545454569972,False
train,UAV_0012,telemetry_22,170,152.0,23129.71908557201,23215.816964412912,86.0978788409011,0.647139337530781,1.0541455160744058,False
train,UAV_0012,telemetry_23,170,78.0,-17363.87972850666,-17375.501406312615,-11.621677805953368,0.33567182063609946,1.0552709585459292,False
train,UAV_0012,telemetry_24,170,124.0,-3640.1920612898457,-3636.440013904489,3.752047385356491,0.18373651798424487,1.5920760023637321,False
train,UAV_0012,telemetry_25,170,144.0,-173.14188113232868,-173.77993514053585,-0.6380540082071775,0.5121951219512212,1.2380952380952253,False
train,UAV_0012,telemetry_26,170,161.0,-7451.8008244663715,-7442.471681368494,9.329143097877932,0.19696969696968475,1.0,False
train,UAV_0012,telemetry_27,170,,,,0.0,0.0,0.0,False
train,UAV_0012,telemetry_28,170,136.0,-9814.34179282075,-9860.786985542058,-46.44519272130856,0.49595200676676177,1.6026988199929197,False
train,UAV_0013,telemetry_01,185,51.0,92.85992364466395,80.23698496214962,-12.62293868251433,0.7760123496919725,0.47976474071253794,False
train,UAV_0013,telemetry_02,185,26.0,7.584738528792445,23.67188805002337,16.087149521230923,1.5701324630376654,0.2753503469964633,False
train,UAV_0013,telemetry_03,185,,,,0.0,0.0,0.0,False
train,UAV_0013,telemetry_04,185,145.0,-125.85749804082496,-125.90016820878732,-0.04267016796235623,1.0000000000009992,0.8833333333332611,False
train,UAV_0013,telemetry_05,185,72.0,-113.52498712729565,-113.52855435602763,-0.0035672287319812312,0.7983420193998872,0.27016395847416097,False
train,UAV_0013,telemetry_06,185,166.0,-136.19134137397486,-134.91766303335942,1.2736783406154473,0.543559593800069,1.0,False
train,UAV_0013,telemetry_07,185,11.0,140.5912754437698,140.5912754437698,0.0,0.0,0.0,False
train,UAV_0013,telemetry_08,185,,,,0.0,0.0,0.0,False
train,UAV_0013,telemetry_09,185,23.0,-147.614713842016,-160.14141454854237,-12.526700706526384,0.9561998140277664,0.5780765486046704,False
train,UAV_0013,telemetry_10,185,66.0,-61.7190940364863,-63.22584419932065,-1.5067501628343507,0.937866761975741,0.41295946643035564,False
train,UAV_0013,telemetry_11,185,20.0,62.58743276142809,62.737537965105616,0.15010520367752633,0.3602564102564194,1.104982206405707,False
train,UAV_0013,telemetry_12,185,77.0,636.3289597049289,634.3979126901822,-1.9310470147466958,0.4677419354838914,1.2758620689654483,False
train,UAV_0013,telemetry_13,185,174.0,7141.302958475681,7147.499059055349,6.196100579667473,0.7909168121969613,1.0950776091539618,False
train,UAV_0013,telemetry_14,185,,,,0.0,0.0,0.0,False
train,UAV_0013,telemetry_15,185,167.0,50268.90252775738,50387.87812255147,118.97559479408665,1.3104619565218092,1.2625712804562967,False
train,UAV_0013,telemetry_16,185,163.0,-698.0678180856652,-700.6692791651632,-2.6014610794979944,0.5000000000000219,1.3333333333333188,False
train,UAV_0013,telemetry_17,185,,,,0.0,0.0,0.0,False
train,UAV_0013,telemetry_18,185,100.0,-103.33001345841826,-103.32424639517913,0.005767063239133563,0.021950737179223086,0.3935468737693659,False
train,UAV_0013,telemetry_19,185,176.0,33505.518675601365,33506.16718866187,0.6485130605069571,0.34601785416873276,1.0,False
train,UAV_0013,telemetry_20,185,,,,0.0,0.0,0.0,False
train,UAV_0013,telemetry_21,185,176.0,34962.23365689299,34962.96942569252,0.7357687995317974,0.3571428571441185,1.0,False
train,UAV_0013,telemetry_22,185,19.0,23096.06661516211,23015.723163079612,-80.34345208249943,0.6038872159868481,0.20308250226658214,False
train,UAV_0013,telemetry_23,185,176.0,-17506.60407259995,-17555.56866771995,-48.96459512000001,1.414256621554272,1.0,False
train,UAV_0013,telemetry_24,185,176.0,-3635.3478417010247,-3631.829459825928,3.5183818750965656,0.1722939953242888,1.0,False
train,UAV_0013,telemetry_25,185,172.0,-173.3393740396309,-173.99261980993822,-0.6532457703073078,0.5243902439024082,1.0232558139535146,False
train,UAV_0013,telemetry_26,185,144.0,-7461.77583131718,-7456.393633376098,5.382197941082268,0.11363636363633221,1.6266666666670857,False
train,UAV_0013,telemetry_27,185,,,,0.0,0.0,0.0,False
train,UAV_0013,telemetry_28,185,163.0,-9857.890779465797,-9896.103692996665,-38.21291353086781,0.4080459147571534,1.3010380690081862,False
train,UAV_0014,telemetry_01,207,195.0,92.96848658635594,80.74322277711735,-12.225263809238584,0.751564745169291,1.0797775088955845,False
train,UAV_0014,telemetry_02,207,121.0,3.4561058523357646,14.068763308562957,10.612657456227193,1.035812961713931,0.8629046569536756,False
train,UAV_0014,telemetry_03,207,,,,0.0,0.0,0.0,False
train,UAV_0014,telemetry_04,207,157.0,-125.90941341184582,-125.87029909121367,0.03911432063215159,0.9166666666673883,0.4727272727274577,False
train,UAV_0014,telemetry_05,207,130.0,-113.52319512680049,-113.52811875564265,-0.004923628842163907,1.1019029302462302,0.7077485916432916,False
train,UAV_0014,telemetry_06,207,197.0,-135.9114327120992,-134.25452372032504,1.6569089917741735,0.7071084981293343,0.9950869236583454,False
train,UAV_0014,telemetry_07,207,11.0,140.5912754437698,140.5912754437698,0.0,0.0,0.0,False
train,UAV_0014,telemetry_08,207,,,,0.0,0.0,0.0,False
train,UAV_0014,telemetry_09,207,149.0,-159.21038221589214,-148.08565543201547,11.124726783876667,0.8491830315951021,0.7265099886831338,False
train,UAV_0014,telemetry_10,207,99.0,-62.886482173266295,-61.35997747978728,1.526504693479012,0.950162840082816,0.3395322007604685,False
train,UAV_0014,telemetry_11,207,184.0,62.84918204897964,63.055910567923426,0.20672851894378397,0.49615384615386393,1.085271317829421,False
train,UAV_0014,telemetry_12,207,97.0,635.5299057677923,637.3277771263495,1.7978713585571313,0.4354838709677277,0.407407407407384,False
train,UAV_0014,telemetry_13,207,163.0,7134.29989222533,7140.6674784550005,6.367586229670451,0.8128065284618897,1.2233868684491258,False
train,UAV_0014,telemetry_14,207,,,,0.0,0.0,0.0,False
train,UAV_0014,telemetry_15,207,184.0,49927.39507914419,49879.62597693164,-47.76910221255093,0.5261548913043225,1.067140090380847,False
train,UAV_0014,telemetry_16,207,172.0,-696.3335106993333,-699.8021254719972,-3.4686147726639547,0.6666666666666885,1.0,False
