split,uav_id,flight_cycle,channel,value,RUL,previous_value,cycle_to_cycle_change,robust_jump_z
train,UAV_0023,145,telemetry_04,-125.90799107291376,51.0,-125.52032661462928,-0.38766445828447615,-8.356149699919653
train,UAV_0024,12,telemetry_04,-125.55218828014812,482.0,-125.88665598893256,0.33446770878444454,7.2094879596649095
train,UAV_0024,13,telemetry_04,-125.91510276757414,481.0,-125.55218828014812,-0.36291448742602483,-7.822661377371128
train,UAV_0024,105,telemetry_04,-126.37477901597894,389.0,-125.91225808970998,-0.4625209262689651,-9.969689035595918
train,UAV_0024,106,telemetry_04,-125.91936978437036,388.0,-126.37477901597894,0.45540923160858426,9.81639568116967
train,UAV_0024,166,telemetry_04,-125.51870208560533,328.0,-125.9236368011666,0.4049347155612679,8.728411980035874
train,UAV_0024,167,telemetry_04,-125.8838113110684,327.0,-125.51870208560533,-0.36510922546307256,-7.869969195247537
train,UAV_0024,179,telemetry_04,-126.26306617468958,315.0,-125.88950066679674,-0.3735655078928488,-8.052245285763313
train,UAV_0024,180,telemetry_04,-125.93928252941949,314.0,-126.26306617468958,0.3237836452700975,6.979191804777737
train,UAV_0024,186,telemetry_04,-125.59210598522426,308.0,-125.96915164699313,0.3770456617688609,8.127260382312022
train,UAV_0024,187,telemetry_04,-125.8909230057288,307.0,-125.59210598522426,-0.2988170205045293,-6.4410334836202265
train,UAV_0024,271,telemetry_04,-125.5106381569041,223.0,-125.89519002252504,0.38455186562094923,8.289057425414013
train,UAV_0024,272,telemetry_04,-125.858209210291,222.0,-125.5106381569041,-0.34757105338690053,-7.491931982396052
train,UAV_0024,363,telemetry_04,-125.57192791493556,131.0,-125.90799107291376,0.3360631579782023,7.243878041130342
train,UAV_0024,364,telemetry_04,-125.92079212330243,130.0,-125.57192791493556,-0.3488642083668765,-7.519806079097344
train,UAV_0024,365,telemetry_04,-126.30378189263122,129.0,-125.92079212330243,-0.3829897693287876,-8.255386269381923
train,UAV_0024,366,telemetry_04,-125.87669961640802,128.0,-126.30378189263122,0.42708227622320294,9.205805066825826
train,UAV_0024,452,telemetry_04,-125.52381056371308,42.0,-125.94070486835156,0.41689430463847543,8.98620222761471
train,UAV_0024,453,telemetry_04,-126.3084281964844,41.0,-125.52381056371308,-0.7846176327713152,-16.912518691157615
train,UAV_0024,454,telemetry_04,-125.8781219553401,40.0,-126.3084281964844,0.4303062411442937,9.275297982496097
train,UAV_0024,464,telemetry_04,-125.52729761949354,30.0,-125.87243259961178,0.34513498011824595,7.439422157268073
train,UAV_0024,465,telemetry_04,-125.89945703932128,29.0,-125.52729761949354,-0.3721594198277387,-8.021936904088797
train,UAV_0024,474,telemetry_04,-125.56645472247692,20.0,-125.87669961640802,0.3102448939310989,6.687362542329226
train,UAV_0024,475,telemetry_04,-125.91368042864208,19.0,-125.56645472247692,-0.3472257061651618,-7.484487985347494
train,UAV_0025,43,telemetry_04,-126.31045612246808,150.0,-125.88096663320424,-0.4294894892638439,-9.25769280658977
train,UAV_0025,44,telemetry_04,-125.9108357507779,149.0,-126.31045612246808,0.39962037169017606,8.613860717998056
train,UAV_0025,87,telemetry_04,-125.56690036059726,106.0,-125.92221446223454,0.3553141016372763,7.658834232347377
train,UAV_0025,88,telemetry_04,-125.858209210291,105.0,-125.56690036059726,-0.29130884969373483,-6.279194042508691
train,UAV_0026,22,telemetry_04,-125.50979698196883,221.0,-125.85394219349476,0.3441452115259267,7.418087587257971
train,UAV_0026,23,telemetry_04,-125.90087937825336,220.0,-125.50979698196883,-0.39108239628453134,-8.42982372647317
train,UAV_0026,40,telemetry_04,-125.55933113501926,203.0,-125.93217083475908,0.37283969973981357,8.036600411825104
train,UAV_0026,41,telemetry_04,-125.89376768359296,202.0,-125.55933113501926,-0.33443654857369154,-7.208816297921954
train,UAV_0026,105,telemetry_04,-126.3454157444607,138.0,-125.87385493854389,-0.47156080591680904,-10.164544627828748
train,UAV_0026,106,telemetry_04,-125.90087937825336,137.0,-126.3454157444607,0.4445363662073305,9.582029881008332
train,UAV_0027,26,telemetry_04,-126.36962048485114,294.0,-125.90656873398169,-0.4630517508694538,-9.981131017782557
train,UAV_0027,27,telemetry_04,-125.9506612408761,293.0,-126.36962048485114,0.4189592439750385,9.030712220338653
train,UAV_0027,111,telemetry_04,-126.40645442874644,209.0,-125.90941341184585,-0.4970410169005959,-10.713773355962028
train,UAV_0027,112,telemetry_04,-125.92505914009868,208.0,-126.40645442874644,0.4813952886477608,10.376527976224343
train,UAV_0027,293,telemetry_04,-125.49664099566724,27.0,-125.8653209049514,0.36867990928416816,7.946935674641066
train,UAV_0027,294,telemetry_04,-125.90656873398169,26.0,-125.49664099566724,-0.40992773831445106,-8.8360371303149
train,UAV_0027,296,telemetry_04,-126.36629629892904,24.0,-125.93359317369116,-0.4327031252378788,-9.326963080679164
train,UAV_0027,297,telemetry_04,-125.91368042864208,23.0,-126.36629629892904,0.45261587028696226,9.756184473073027
train,UAV_0027,308,telemetry_04,-126.31177647923296,12.0,-125.86247622708724,-0.44930025214571856,-9.684715962241244
train,UAV_0027,309,telemetry_04,-125.9108357507779,11.0,-126.31177647923296,0.4009407284550548,8.642321152141163
train,UAV_0028,2,telemetry_04,-126.36475140340734,198.0,-125.9108357507779,-0.45391565262943345,-9.784201423296077
train,UAV_0028,3,telemetry_04,-125.87385493854389,197.0,-126.36475140340734,0.49089646486345373,10.581326866313425
train,UAV_0028,139,telemetry_04,-126.2753309551326,61.0,-125.92505914009868,-0.3502718150339206,-7.550147194402255
train,UAV_0028,140,telemetry_04,-125.8852336500005,60.0,-126.2753309551326,0.3900973051321017,8.408589979190287
train,UAV_0028,150,telemetry_04,-125.49803864663023,50.0,-125.91368042864208,0.4156417820118463,8.959203965723574
train,UAV_0028,151,telemetry_04,-125.89234534466088,49.0,-125.49803864663023,-0.3943066980306469,-8.499323902443603
train,UAV_0029,11,telemetry_04,-126.2467648366748,212.0,-125.93928252941949,-0.307482307255313,-6.627814685081683
train,UAV_0029,12,telemetry_04,-125.8781219553401,211.0,-126.2467648366748,0.3686428813346936,7.946137533149685
train,UAV_0029,74,telemetry_04,-125.44251976344722,149.0,-125.86958792174764,0.4270681583004148,9.205500753459592
train,UAV_0029,75,telemetry_04,-125.89234534466088,148.0,-125.44251976344722,-0.4498255812136591,-9.69603948762414
train,UAV_0029,117,telemetry_04,-126.33498934910006,106.0,-125.90799107291376,-0.42699827618629627,-9.203994436864294
train,UAV_0029,118,telemetry_04,-125.92932615689492,105.0,-126.33498934910006,0.40566319220513947,8.744114373585244
train,UAV_0029,176,telemetry_04,-125.43830864672412,47.0,-125.88950066679674,0.45119202007261094,9.725493226333427
train,UAV_0029,177,telemetry_04,-125.88950066679674,46.0,-125.43830864672412,-0.45119202007261094,-9.725493226333427
train,UAV_0030,7,telemetry_04,-125.531822076314,211.0,-125.90656873398169,0.37474665766768567,8.077705098045925
train,UAV_0030,8,telemetry_04,-125.94212720728363,210.0,-125.531822076314,-0.4103051309696326,-8.844171870178085
train,UAV_0030,105,telemetry_04,-126.28536409121398,113.0,-125.94497188514778,-0.34039220606619836,-7.337191145048939
train,UAV_0030,106,telemetry_04,-125.9179474454383,112.0,-126.28536409121398,0.3674166457756769,7.919705891869357
train,UAV_0030,145,telemetry_04,-125.48677804002143,73.0,-125.88807832786463,0.40130028784319904,8.65007149398741
train,UAV_0030,146,telemetry_04,-125.90087937825336,72.0,-125.48677804002143,-0.41410133823193007,-8.925999531955636
train,UAV_0031,9,telemetry_04,-126.27196054026597,174.0,-125.90372405611753,-0.36823648414844,-7.937377597454293
train,UAV_0031,10,telemetry_04,-125.90941341184585,173.0,-126.27196054026597,0.36254712842011827,7.8147429139129265
train,UAV_0032,35,telemetry_04,-126.22097923912082,154.0,-125.90372405611753,-0.31725518300329725,-6.838470088236914
train,UAV_0032,36,telemetry_04,-125.88950066679674,153.0,-126.22097923912082,0.3314785723240874,7.145056797090024
train,UAV_0032,155,telemetry_04,-125.5378638417061,34.0,-125.949238901944,0.4113750602379014,8.86723431230534
train,UAV_0032,156,telemetry_04,-125.89234534466088,33.0,-125.5378638417061,-0.3544815029547834,-7.640887476893822
train,UAV_0033,53,telemetry_04,-126.3460952776434,178.0,-125.78851460261916,-0.5575806750242407,-12.018712292850354
train,UAV_0033,54,telemetry_04,-125.87385493854389,177.0,-126.3460952776434,0.472240339099514,10.179192039732005
train,UAV_0033,197,telemetry_04,-125.53553175471652,34.0,-125.84825283776644,0.3127210830499223,6.740737068984999
train,UAV_0033,198,telemetry_04,-125.96061761340064,33.0,-125.53553175471652,-0.4250858586841275,-9.162772068923767
train,UAV_0034,2,telemetry_04,-125.91510276757414,457.0,-125.44757945813436,-0.46752330943978393,-10.07751595069848
train,UAV_0034,10,telemetry_04,-126.28885975952738,449.0,-125.87954429427218,-0.40931546525520446,-8.822839517712152
train,UAV_0034,11,telemetry_04,-125.89519002252504,448.0,-126.28885975952738,0.393669737002341,8.485594137973854
train,UAV_0034,63,telemetry_04,-126.37087097258062,396.0,-125.9634622912648,-0.40740868131581465,-8.781738581832052
train,UAV_0034,64,telemetry_04,-125.8454081599023,395.0,-126.37087097258062,0.5254628126783132,11.326408265311573
train,UAV_0034,90,telemetry_04,-126.36913324331807,369.0,-125.8909230057288,-0.4782102375892805,-10.307873853108887
train,UAV_0034,91,telemetry_04,-125.91510276757414,368.0,-126.36913324331807,0.4540304757439344,9.78667644805854
train,UAV_0034,148,telemetry_04,-125.87385493854389,311.0,-126.20896137194391,0.33510643340002844,7.223255738450877
train,UAV_0034,334,telemetry_04,-126.23325299680089,125.0,-125.94070486835156,-0.2925481284493259,-6.305906831314442
train,UAV_0035,37,telemetry_04,-125.4107254027137,194.0,-125.85678687135892,0.446061468645226,9.614903630474977
train,UAV_0035,38,telemetry_04,-125.93217083475908,193.0,-125.4107254027137,-0.5214454320453825,-11.239813187395782
train,UAV_0035,45,telemetry_04,-125.479331968785,186.0,-125.94497188514778,0.46563991636277535,10.036919207409397
train,UAV_0035,46,telemetry_04,-125.94212720728363,185.0,-125.479331968785,-0.4627952384986287,-9.975601865639021
train,UAV_0035,81,telemetry_04,-125.40390714060798,150.0,-125.80984968660034,0.40594254599236024,8.750135874951622
train,UAV_0035,82,telemetry_04,-125.92079212330243,149.0,-125.40390714060798,-0.5168849826944495,-11.14151220400428
train,UAV_0035,90,telemetry_04,-125.45972216776138,141.0,-125.91510276757414,0.4553805998127558,9.815778519686312
train,UAV_0035,91,telemetry_04,-125.90372405611753,140.0,-125.45972216776138,-0.44400188835614074,-9.570509152604192
train,UAV_0035,128,telemetry_04,-125.90230171718544,103.0,-125.61230244047329,-0.28999927671215175,-6.25096605399124
train,UAV_0036,11,telemetry_04,-126.2823376948754,313.0,-125.93643785155533,-0.34589984332006907,-7.455908867044556
train,UAV_0036,12,telemetry_04,-125.90941341184585,312.0,-126.2823376948754,0.3729242830295476,8.038423613864975
train,UAV_0036,135,telemetry_04,-126.27450703030031,189.0,-125.87954429427218,-0.39496273602813403,-8.513464873065717
train,UAV_0036,136,telemetry_04,-125.80984968660034,188.0,-126.27450703030031,0.4646573436999688,10.015739746445156
train,UAV_0037,164,telemetry_04,-126.38419836261936,160.0,-125.88238897213634,-0.5018093904830181,-10.816556168851784
train,UAV_0037,165,telemetry_04,-125.92221446223454,159.0,-126.38419836261936,0.46198390038482273,9.958113384063447
train,UAV_0037,179,telemetry_04,-125.57048266743595,145.0,-125.91510276757414,0.34462010013818656,7.4283238631146515
train,UAV_0037,180,telemetry_04,-125.93217083475908,144.0,-125.57048266743595,-0.36168816732312337,-7.796227913738138
train,UAV_0037,203,telemetry_04,-126.27894367233272,121.0,-125.93217083475908,-0.3467728375736385,-7.474726353440595
train,UAV_0037,204,telemetry_04,-125.94212720728363,120.0,-126.27894367233272,0.3368164650490826,7.260115657243358
train,UAV_0037,225,telemetry_04,-126.3747310465938,99.0,-125.86958792174764,-0.5051431248461569,-10.888415176823344
train,UAV_0037,226,telemetry_04,-125.85536453242683,98.0,-126.3747310465938,0.5193665141669612,11.195001885676758
train,UAV_0037,244,telemetry_04,-125.38890868561,80.0,-125.88238897213634,0.493480286526335,10.637021424201132
train,UAV_0037,245,telemetry_04,-125.90941341184585,79.0,-125.38890868561,-0.520504726235842,-11.219536171022163
train,UAV_0037,315,telemetry_04,-125.57442163273188,9.0,-125.8909230057288,0.3165013729969104,6.822221631294174
train,UAV_0037,316,telemetry_04,-125.88950066679674,8.0,-125.57442163273188,-0.31507903406485127,-6.7915629604092915
train,UAV_0038,15,telemetry_04,-125.4360027760367,186.0,-125.84256348203814,0.4065607060014429,8.763460381400463
train,UAV_0038,16,telemetry_04,-125.90799107291376,185.0,-125.4360027760367,-0.4719882968770577,-10.173759242124337
train,UAV_0038,62,telemetry_04,-126.28821162302334,139.0,-125.8510975156306,-0.4371141073927447,-9.422042282349713
train,UAV_0038,63,telemetry_04,-125.88096663320424,138.0,-126.28821162302334,0.4072449898191053,8.778210193758612
train,UAV_0038,126,telemetry_04,-125.54430157226608,75.0,-125.88665598893256,0.34235441666648114,7.379486808652694
train,UAV_0038,127,telemetry_04,-125.89661236145712,74.0,-125.54430157226608,-0.3523107891910371,-7.594097504849932
train,UAV_0038,157,telemetry_04,-126.24257892644644,44.0,-125.90230171718544,-0.3402772092610036,-7.334712376364617
train,UAV_0038,158,telemetry_04,-125.83118477058152,43.0,-126.24257892644644,0.4113941558649259,8.86764592062955
train,UAV_0038,174,telemetry_04,-125.89945703932128,27.0,-125.57755221345934,-0.32190482586193525,-6.938693647419712
train,UAV_0039,40,telemetry_04,-126.23344991531302,248.0,-125.85536453242683,-0.37808538288618365,-8.149671684449348
train,UAV_0039,41,telemetry_04,-125.84398582097022,247.0,-126.23344991531302,0.3894640943427987,8.394941051531468
train,UAV_0039,53,telemetry_04,-125.53863387708716,235.0,-125.88807832786463,0.3494444507774688,7.532313267573191
train,UAV_0039,54,telemetry_04,-125.87669961640802,234.0,-125.53863387708716,-0.3380657393208537,-7.287043900491072
train,UAV_0039,130,telemetry_04,-125.4779115302097,158.0,-125.85963154922308,0.38172001901338604,8.228016662779428
train,UAV_0039,131,telemetry_04,-125.9165251065062,157.0,-125.4779115302097,-0.438613576296504,-9.454363498190945
train,UAV_0039,201,telemetry_04,-126.19644645970747,87.0,-125.91510276757414,-0.28134369213333343,-6.06439398390519
train,UAV_0039,202,telemetry_04,-125.85678687135892,86.0,-126.19644645970747,0.33965958834855314,7.321399490202508
train,UAV_0039,214,telemetry_04,-126.39826053711886,74.0,-125.94070486835156,-0.4575556687672986,-9.862662368343054
train,UAV_0039,215,telemetry_04,-125.83402944844568,73.0,-126.39826053711886,0.5642310886731821,12.162062684740453
train,UAV_0039,226,telemetry_04,-126.2771421390364,62.0,-125.9108357507779,-0.3663063882584936,-7.895774169936167
train,UAV_0039,227,telemetry_04,-125.85536453242683,61.0,-126.2771421390364,0.42177760660956665,9.09146233446311
train,UAV_0039,228,telemetry_04,-125.40726375745815,60.0,-125.85536453242683,0.4481007749686796,9.658861100804296
train,UAV_0039,229,telemetry_04,-125.9165251065062,59.0,-125.40726375745815,-0.509261349048046,-10.977183948871993
train,UAV_0039,257,telemetry_04,-126.23492134652304,31.0,-125.8909230057288,-0.3439983407942435,-7.414921772610138
train,UAV_0039,258,telemetry_04,-125.90799107291376,30.0,-126.23492134652304,0.3269302736092783,7.047017721986039
train,UAV_0040,24,telemetry_04,-126.31342162340523,164.0,-125.84825283776644,-0.46516878563879516,-10.026763933244643
train,UAV_0040,25,telemetry_04,-125.92790381796284,163.0,-126.31342162340523,0.3855178054423902,8.30987836366766
train,UAV_0040,107,telemetry_04,-126.29730918508638,81.0,-125.84114114310609,-0.45616804198029115,-9.83275192153252
train,UAV_0040,108,telemetry_04,-125.88238897213634,80.0,-126.29730918508638,0.41492021295003667,8.943650465859298
train,UAV_0041,57,telemetry_04,-125.5796243790354,238.0,-125.92505914009868,0.34543476106328797,7.445883968250281
train,UAV_0041,58,telemetry_04,-125.89376768359296,237.0,-125.5796243790354,-0.314143304557561,-6.771393208773686
train,UAV_0041,89,telemetry_04,-125.46788588150002,206.0,-125.85251985456269,0.38463397306266245,8.290827260279631
train,UAV_0041,90,telemetry_04,-125.9819526973818,205.0,-125.46788588150002,-0.514066815881776,-11.080766310841272
train,UAV_0041,122,telemetry_04,-125.49901562995176,173.0,-125.8852336500005,0.3862180200487444,8.324971565914414
train,UAV_0041,123,telemetry_04,-125.91510276757414,172.0,-125.49901562995176,-0.4160871376223838,-8.968803654505514
train,UAV_0041,130,telemetry_04,-126.20855674456216,165.0,-125.8838113110684,-0.32474543349376006,-6.999923254888251
train,UAV_0041,131,telemetry_04,-125.90372405611753,164.0,-126.20855674456216,0.30483268844463396,6.570701862493469
train,UAV_0041,240,telemetry_04,-125.5544081780992,55.0,-125.89519002252504,0.34078184442584813,7.345589842408178
train,UAV_0041,241,telemetry_04,-125.87243259961178,54.0,-125.5544081780992,-0.3180244215125896,-6.855051108243326
train,UAV_0041,245,telemetry_04,-126.29664707759328,50.0,-125.87954429427218,-0.4171027833210985,-8.990696008367657
train,UAV_0041,246,telemetry_04,-125.86389856601932,49.0,-126.29664707759328,0.432748511573962,9.327941388105954
train,UAV_0041,262,telemetry_04,-125.5275112882896,33.0,-125.89234534466088,0.3648340563712793,7.864037895447728
